,Review_ID,Rating,Year_Month,Reviewer_Location,Branch
40651,139511088,5,missing,United Kingdom,Disneyland_Paris
40652,139510663,3,2012-9,United Kingdom,Disneyland_Paris
40653,139475524,5,2012-6,Australia,Disneyland_Paris
40654,139430425,4,2011-10,India,Disneyland_Paris
40655,139416094,4,2012-8,Romania,Disneyland_Paris
40656,139404623,5,2012-8,United Kingdom,Disneyland_Paris
40657,139398568,4,2012-8,United States,Disneyland_Paris
40658,139352982,3,2012-9,United Kingdom,Disneyland_Paris
40659,139347537,4,2012-8,United Kingdom,Disneyland_Paris
40660,139340467,3,missing,United Kingdom,Disneyland_Paris
40661,139339974,4,2012-8,India,Disneyland_Paris
40662,139338751,4,2012-8,Australia,Disneyland_Paris
40663,139337728,4,2012-8,United Kingdom,Disneyland_Paris
40664,139333940,5,2012-8,Ireland,Disneyland_Paris
40665,139333842,2,2012-8,South Korea,Disneyland_Paris
40666,139331058,1,2012-8,United Kingdom,Disneyland_Paris
40667,139330464,5,2012-7,United Kingdom,Disneyland_Paris
40668,139304603,2,2012-8,United Kingdom,Disneyland_Paris
40669,139266256,1,2012-8,United Kingdom,Disneyland_Paris
40670,139247828,3,2012-8,United Kingdom,Disneyland_Paris
40671,139173616,4,2012-8,United Kingdom,Disneyland_Paris
40672,139169563,4,2012-8,United Kingdom,Disneyland_Paris
40673,139160342,1,2012-8,United Kingdom,Disneyland_Paris
40674,139149654,4,2012-8,United Kingdom,Disneyland_Paris
40675,139130161,4,2012-8,United Kingdom,Disneyland_Paris
40676,139130057,2,2012-8,United Kingdom,Disneyland_Paris
40677,139101893,3,2012-8,United Kingdom,Disneyland_Paris
40678,139067474,2,2012-8,United Kingdom,Disneyland_Paris
40679,139063625,1,2012-8,United Kingdom,Disneyland_Paris
40680,139062414,4,2012-8,Portugal,Disneyland_Paris
40681,139053089,2,2012-8,United Kingdom,Disneyland_Paris
40682,139045285,1,2012-8,United Kingdom,Disneyland_Paris
40683,139043814,4,missing,United Kingdom,Disneyland_Paris
40684,139040158,2,2012-8,United States,Disneyland_Paris
40685,139020986,4,2012-8,United Kingdom,Disneyland_Paris
40686,139019893,3,2012-8,United Kingdom,Disneyland_Paris
40687,138993431,4,2012-8,United Kingdom,Disneyland_Paris
40688,138982088,3,2012-8,France,Disneyland_Paris
40689,138980253,5,2011-12,United Kingdom,Disneyland_Paris
40690,138949800,3,2012-8,United Kingdom,Disneyland_Paris
40691,138896758,2,2012-8,Italy,Disneyland_Paris
40692,138882737,5,2012-8,Hungary,Disneyland_Paris
40693,138875807,5,2012-8,United Kingdom,Disneyland_Paris
40694,138875740,5,2012-8,United Kingdom,Disneyland_Paris
40695,138853279,2,2012-8,United Kingdom,Disneyland_Paris
40696,138810941,3,2012-8,United Kingdom,Disneyland_Paris
40697,138799194,2,2012-8,United Kingdom,Disneyland_Paris
40698,138795286,4,2012-8,United Kingdom,Disneyland_Paris
40699,138795010,4,2012-8,United Kingdom,Disneyland_Paris
40700,138725385,5,2012-4,United Kingdom,Disneyland_Paris
40701,138718504,3,2012-6,United Kingdom,Disneyland_Paris
40702,138708056,5,2012-8,United Kingdom,Disneyland_Paris
40703,138706967,5,2012-2,Ireland,Disneyland_Paris
40704,138699729,5,2012-8,United Kingdom,Disneyland_Paris
40705,138682536,5,2012-8,Russia,Disneyland_Paris
40706,138668085,4,2012-8,United Kingdom,Disneyland_Paris
40707,138667521,4,2012-7,United Kingdom,Disneyland_Paris
40708,138667158,3,2012-8,United Kingdom,Disneyland_Paris
40709,138662019,3,2012-8,United Kingdom,Disneyland_Paris
40710,138633265,5,2012-8,United Kingdom,Disneyland_Paris
40711,138632479,3,2012-7,Greece,Disneyland_Paris
40712,138598987,2,2012-8,Canada,Disneyland_Paris
40713,138588745,4,2012-8,Guernsey,Disneyland_Paris
40714,138545501,5,missing,United Kingdom,Disneyland_Paris
40715,138543593,3,2012-8,United Kingdom,Disneyland_Paris
40716,138520058,2,2012-8,United Kingdom,Disneyland_Paris
40717,138480177,5,2012-8,United Kingdom,Disneyland_Paris
40718,138453217,2,2012-8,United Kingdom,Disneyland_Paris
40719,138449255,5,2012-8,United Kingdom,Disneyland_Paris
40720,138394694,3,2012-8,United Kingdom,Disneyland_Paris
40721,138385801,4,2011-9,Pakistan,Disneyland_Paris
40722,138380911,3,2012-8,United Kingdom,Disneyland_Paris
40723,138358807,2,2012-8,United Kingdom,Disneyland_Paris
40724,138348864,5,2012-8,Australia,Disneyland_Paris
40725,138343425,3,2012-8,United Kingdom,Disneyland_Paris
40726,138338424,3,2012-8,United Kingdom,Disneyland_Paris
40727,138324576,5,2012-8,United Kingdom,Disneyland_Paris
40728,138283408,5,2012-8,United Kingdom,Disneyland_Paris
40729,138270758,4,2012-8,United States,Disneyland_Paris
40730,138258494,5,2012-8,United States,Disneyland_Paris
40731,138240626,5,missing,Spain,Disneyland_Paris
40732,138237053,4,missing,Saudi Arabia,Disneyland_Paris
40733,138231917,5,missing,Turkey,Disneyland_Paris
40734,138222080,3,2012-8,United Kingdom,Disneyland_Paris
40735,138220960,4,2012-8,United Kingdom,Disneyland_Paris
40736,138216233,5,2011-11,United Kingdom,Disneyland_Paris
40737,138196094,4,2012-8,France,Disneyland_Paris
40738,138179444,4,2012-8,United Kingdom,Disneyland_Paris
40739,138177365,3,2012-8,United Kingdom,Disneyland_Paris
40740,138130119,1,2012-8,Australia,Disneyland_Paris
40741,138125185,5,missing,United Kingdom,Disneyland_Paris
40742,138102680,1,2012-8,United Kingdom,Disneyland_Paris
40743,138073435,4,missing,United Kingdom,Disneyland_Paris
40744,137993055,4,2012-7,United Kingdom,Disneyland_Paris
40745,137989722,3,2012-8,United Kingdom,Disneyland_Paris
40746,137972507,4,2012-2,United States,Disneyland_Paris
40747,137952212,3,2012-8,Pakistan,Disneyland_Paris
40748,137928404,3,2012-8,Israel,Disneyland_Paris
40749,137905568,4,2012-8,Netherlands,Disneyland_Paris
40750,137889620,4,2012-8,United Kingdom,Disneyland_Paris
40751,137876503,4,2012-8,Netherlands,Disneyland_Paris
40752,137867250,5,2012-6,Portugal,Disneyland_Paris
40753,137860465,4,2011-9,Hong Kong,Disneyland_Paris
40754,137805600,3,2012-8,United Kingdom,Disneyland_Paris
40755,137790703,4,2012-8,United States,Disneyland_Paris
40756,137787921,2,2012-7,Qatar,Disneyland_Paris
40757,137752158,3,2012-7,United Kingdom,Disneyland_Paris
40758,137712812,5,2012-7,United Kingdom,Disneyland_Paris
40759,137697555,5,2011-11,United Kingdom,Disneyland_Paris
40760,137665974,5,2011-12,United Kingdom,Disneyland_Paris
40761,137647023,5,2011-12,Canada,Disneyland_Paris
40762,137624280,5,2012-4,United Kingdom,Disneyland_Paris
40763,137621956,5,2012-8,United Kingdom,Disneyland_Paris
40764,137602249,4,2012-8,United Kingdom,Disneyland_Paris
40765,137600141,3,2012-8,Canada,Disneyland_Paris
40766,137594351,4,2012-8,Canada,Disneyland_Paris
40767,137578247,4,2012-6,United Kingdom,Disneyland_Paris
40768,137560841,3,missing,United Kingdom,Disneyland_Paris
40769,137550300,5,2012-8,United Kingdom,Disneyland_Paris
40770,137545868,5,2012-7,United Kingdom,Disneyland_Paris
40771,137544579,1,2012-8,United Kingdom,Disneyland_Paris
40772,137535499,4,2012-8,United Kingdom,Disneyland_Paris
40773,137516438,2,2012-8,Guernsey,Disneyland_Paris
40774,137516158,3,2012-8,Guernsey,Disneyland_Paris
40775,137463625,5,2011-12,United Kingdom,Disneyland_Paris
40776,137455868,4,2012-6,Sweden,Disneyland_Paris
40777,137442584,5,2011-9,United Kingdom,Disneyland_Paris
40778,137418471,5,2012-8,United States,Disneyland_Paris
40779,137386167,5,2012-8,Denmark,Disneyland_Paris
40780,137372995,3,2012-8,United Kingdom,Disneyland_Paris
40781,137371173,4,2012-8,United States,Disneyland_Paris
40782,137357004,3,2012-8,United Kingdom,Disneyland_Paris
40783,137334323,5,2012-8,United Kingdom,Disneyland_Paris
40784,137294099,3,2012-8,United Kingdom,Disneyland_Paris
40785,137291402,4,2012-8,France,Disneyland_Paris
40786,137287097,2,2012-8,United Kingdom,Disneyland_Paris
40787,137274397,3,2012-6,United Kingdom,Disneyland_Paris
40788,137269961,3,2012-8,United Kingdom,Disneyland_Paris
40789,137242865,5,2012-8,United Kingdom,Disneyland_Paris
40790,137235187,4,2012-8,United Kingdom,Disneyland_Paris
40791,137214104,3,2012-8,United States,Disneyland_Paris
40792,137200091,2,2012-8,United States,Disneyland_Paris
40793,137193188,3,2012-4,United Kingdom,Disneyland_Paris
40794,137146960,4,2011-12,United States,Disneyland_Paris
40795,137128287,4,2012-8,United Kingdom,Disneyland_Paris
40796,137099791,2,2012-8,United Kingdom,Disneyland_Paris
40797,137097853,2,2012-8,United Kingdom,Disneyland_Paris
40798,137084441,1,2012-8,United Kingdom,Disneyland_Paris
40799,137078176,4,2012-8,United Kingdom,Disneyland_Paris
40800,137063033,5,2012-7,New Zealand,Disneyland_Paris
40801,137043009,5,2012-7,Ireland,Disneyland_Paris
40802,137029491,4,2012-4,United States,Disneyland_Paris
40803,137019302,4,2012-7,United States,Disneyland_Paris
40804,136966864,4,2012-6,Malaysia,Disneyland_Paris
40805,136924103,3,2012-8,Australia,Disneyland_Paris
40806,136888177,5,2012-8,United Kingdom,Disneyland_Paris
40807,136869632,2,2012-8,United Kingdom,Disneyland_Paris
40808,136846550,5,2012-7,Norway,Disneyland_Paris
40809,136833186,1,2012-8,Croatia,Disneyland_Paris
40810,136801256,5,2012-7,United Kingdom,Disneyland_Paris
40811,136799393,4,2012-8,United Kingdom,Disneyland_Paris
40812,136796564,5,2012-7,United Kingdom,Disneyland_Paris
40813,136758861,4,2011-10,Italy,Disneyland_Paris
40814,136729277,2,2012-8,United Kingdom,Disneyland_Paris
40815,136715192,3,2012-8,United Kingdom,Disneyland_Paris
40816,136708912,2,2012-8,United States,Disneyland_Paris
40817,136705477,4,2012-7,United Kingdom,Disneyland_Paris
40818,136705240,4,2012-8,United Kingdom,Disneyland_Paris
40819,136698096,4,2012-8,United Kingdom,Disneyland_Paris
40820,136692805,4,2011-10,Malaysia,Disneyland_Paris
40821,136631848,4,2012-8,United Kingdom,Disneyland_Paris
40822,136599831,5,2012-7,Israel,Disneyland_Paris
40823,136539132,3,2012-8,Thailand,Disneyland_Paris
40824,136526784,3,2012-8,United Kingdom,Disneyland_Paris
40825,136525846,5,2012-8,United Kingdom,Disneyland_Paris
40826,136508184,5,2012-8,United Kingdom,Disneyland_Paris
40827,136499874,3,2012-8,United Kingdom,Disneyland_Paris
40828,136499111,5,2012-7,United Kingdom,Disneyland_Paris
40829,136372502,3,2012-4,Belgium,Disneyland_Paris
40830,136362814,4,2012-8,United Kingdom,Disneyland_Paris
40831,136346706,3,2012-7,United States,Disneyland_Paris
40832,136332818,3,2012-2,United Kingdom,Disneyland_Paris
40833,136303706,5,2012-8,United Kingdom,Disneyland_Paris
40834,136284735,5,2012-7,United Kingdom,Disneyland_Paris
40835,136274627,2,2012-7,United Kingdom,Disneyland_Paris
40836,136222178,4,2012-8,United Kingdom,Disneyland_Paris
40837,136196240,1,2012-5,New Zealand,Disneyland_Paris
40838,136165333,3,2012-7,Spain,Disneyland_Paris
40839,136120043,4,2012-6,Indonesia,Disneyland_Paris
40840,136114984,2,2012-7,United Kingdom,Disneyland_Paris
40841,136049059,4,2012-7,United Kingdom,Disneyland_Paris
40842,136041197,3,2012-2,United Kingdom,Disneyland_Paris
40843,135992323,5,2012-7,United States,Disneyland_Paris
40844,135961576,5,2012-7,Cyprus,Disneyland_Paris
40845,135955965,5,2012-5,Iceland,Disneyland_Paris
40846,135933970,5,2011-8,United Kingdom,Disneyland_Paris
40847,135912022,4,2012-7,United Kingdom,Disneyland_Paris
40848,135899743,5,2012-7,United Kingdom,Disneyland_Paris
40849,135891670,5,2012-7,United Kingdom,Disneyland_Paris
40850,135872075,5,2011-10,New Zealand,Disneyland_Paris
40851,135835574,3,2012-6,United Kingdom,Disneyland_Paris
40852,135831616,1,2012-7,United Kingdom,Disneyland_Paris
40853,135760006,5,2012-7,Finland,Disneyland_Paris
40854,135727196,4,2012-7,United Kingdom,Disneyland_Paris
40855,135694327,4,2012-7,United Kingdom,Disneyland_Paris
40856,135691452,3,2012-7,Canada,Disneyland_Paris
40857,135682267,5,2012-7,United Kingdom,Disneyland_Paris
40858,135679615,4,2012-7,United States,Disneyland_Paris
40859,135677630,4,2012-7,Germany,Disneyland_Paris
40860,135639012,5,2012-7,Switzerland,Disneyland_Paris
40861,135618504,5,2012-7,United Kingdom,Disneyland_Paris
40862,135616006,4,2012-7,United States,Disneyland_Paris
40863,135596505,2,2012-7,Australia,Disneyland_Paris
40864,135588481,3,2012-7,Germany,Disneyland_Paris
40865,135586443,4,2012-6,Australia,Disneyland_Paris
40866,135550727,4,2012-7,United Kingdom,Disneyland_Paris
40867,135547056,4,2012-7,United Kingdom,Disneyland_Paris
40868,135541816,3,2012-7,Australia,Disneyland_Paris
40869,135523566,1,2012-7,Switzerland,Disneyland_Paris
40870,135522950,5,2012-7,United Kingdom,Disneyland_Paris
40871,135518372,5,2012-7,South Africa,Disneyland_Paris
40872,135480877,5,2012-7,United Kingdom,Disneyland_Paris
40873,135475745,4,2012-7,South Africa,Disneyland_Paris
40874,135472467,4,2012-7,Romania,Disneyland_Paris
40875,135471008,1,2012-7,Australia,Disneyland_Paris
40876,135458168,5,2012-7,United Kingdom,Disneyland_Paris
40877,135454885,5,2011-12,South Africa,Disneyland_Paris
40878,135440804,5,2011-10,Netherlands,Disneyland_Paris
40879,135436440,4,2011-10,Switzerland,Disneyland_Paris
40880,135436343,5,2012-7,United Kingdom,Disneyland_Paris
40881,135433855,4,2012-7,United Kingdom,Disneyland_Paris
40882,135431400,3,2012-7,United Kingdom,Disneyland_Paris
40883,135418227,5,2012-7,United Kingdom,Disneyland_Paris
40884,135404611,5,2012-7,United Kingdom,Disneyland_Paris
40885,135397106,4,2012-6,Lebanon,Disneyland_Paris
40886,135396961,4,2012-7,United Kingdom,Disneyland_Paris
40887,135395204,5,2012-6,United States,Disneyland_Paris
40888,135366594,5,2012-7,United Kingdom,Disneyland_Paris
40889,135365882,4,2012-7,United Kingdom,Disneyland_Paris
40890,135354335,2,2012-7,Canada,Disneyland_Paris
40891,135318469,5,2012-7,United Kingdom,Disneyland_Paris
40892,135280759,4,2012-7,United Kingdom,Disneyland_Paris
40893,135239004,4,2012-7,South Africa,Disneyland_Paris
40894,135185644,5,2012-7,United Kingdom,Disneyland_Paris
40895,135179720,4,2012-7,United Kingdom,Disneyland_Paris
40896,135133161,5,2012-7,United Kingdom,Disneyland_Paris
40897,135108622,3,2012-7,United States,Disneyland_Paris
40898,135103085,5,2011-12,United Kingdom,Disneyland_Paris
40899,135096754,3,2012-7,United Kingdom,Disneyland_Paris
40900,135084129,2,2012-7,United Kingdom,Disneyland_Paris
40901,135061586,2,2012-7,United Kingdom,Disneyland_Paris
40902,135053391,5,2012-7,Netherlands,Disneyland_Paris
40903,135031989,4,2011-10,Singapore,Disneyland_Paris
40904,134996903,5,2012-7,United Kingdom,Disneyland_Paris
40905,134989066,5,2012-7,United Kingdom,Disneyland_Paris
40906,134959432,1,missing,Australia,Disneyland_Paris
40907,134928536,4,2012-7,United Kingdom,Disneyland_Paris
40908,134927956,5,2012-7,United States,Disneyland_Paris
40909,134925242,5,2012-7,United Kingdom,Disneyland_Paris
40910,134912773,3,2012-7,United Kingdom,Disneyland_Paris
40911,134902407,4,2012-7,Denmark,Disneyland_Paris
40912,134888041,5,2012-4,United Kingdom,Disneyland_Paris
40913,134876491,4,2012-6,United States,Disneyland_Paris
40914,134859410,5,2012-7,Australia,Disneyland_Paris
40915,134840069,5,2012-6,United Kingdom,Disneyland_Paris
40916,134837144,5,2012-6,United Kingdom,Disneyland_Paris
40917,134822213,5,2012-5,India,Disneyland_Paris
40918,134819514,4,2012-7,United Kingdom,Disneyland_Paris
40919,134775794,2,2011-9,United States,Disneyland_Paris
40920,134764952,2,2012-7,India,Disneyland_Paris
40921,134744177,4,2012-6,United Kingdom,Disneyland_Paris
40922,134741968,4,2012-7,Oman,Disneyland_Paris
40923,134735309,4,2012-7,United Kingdom,Disneyland_Paris
40924,134730023,3,missing,South Africa,Disneyland_Paris
40925,134701569,5,2011-9,Greece,Disneyland_Paris
40926,134695506,5,2012-4,United Kingdom,Disneyland_Paris
40927,134662631,5,2012-7,United Kingdom,Disneyland_Paris
40928,134661461,2,2012-7,United Kingdom,Disneyland_Paris
40929,134638302,5,2012-6,Brazil,Disneyland_Paris
40930,134634890,1,2012-7,Australia,Disneyland_Paris
40931,134593423,3,2012-7,United Kingdom,Disneyland_Paris
40932,134572041,5,2012-1,United States,Disneyland_Paris
40933,134537090,4,2012-7,United Kingdom,Disneyland_Paris
40934,134508975,4,2012-7,Japan,Disneyland_Paris
40935,134467137,3,2012-7,Sweden,Disneyland_Paris
40936,134449190,5,2011-8,Ireland,Disneyland_Paris
40937,134434935,4,2011-8,United Kingdom,Disneyland_Paris
40938,134415596,5,2012-7,Netherlands,Disneyland_Paris
40939,134378302,5,2011-12,Cyprus,Disneyland_Paris
40940,134355302,5,2012-7,United Kingdom,Disneyland_Paris
40941,134353846,3,2012-7,France,Disneyland_Paris
40942,134340796,4,2011-8,Greece,Disneyland_Paris
40943,134325377,4,2012-6,Switzerland,Disneyland_Paris
40944,134314057,5,2012-7,United Kingdom,Disneyland_Paris
40945,134293261,4,2012-7,United Kingdom,Disneyland_Paris
40946,134278231,5,2012-6,United Kingdom,Disneyland_Paris
40947,134263258,4,2012-7,Australia,Disneyland_Paris
40948,134253773,3,2012-7,United Kingdom,Disneyland_Paris
40949,134238890,4,2011-8,Philippines,Disneyland_Paris
40950,134229459,1,2012-7,United Kingdom,Disneyland_Paris
40951,134217585,4,2012-7,United Kingdom,Disneyland_Paris
40952,134214081,3,2012-7,United Kingdom,Disneyland_Paris
40953,134178337,5,2012-7,Ireland,Disneyland_Paris
40954,134162373,5,2012-6,Romania,Disneyland_Paris
40955,134157923,5,missing,Canada,Disneyland_Paris
40956,134133955,3,2012-7,United Kingdom,Disneyland_Paris
40957,134128456,1,missing,United States,Disneyland_Paris
40958,134116337,3,missing,Australia,Disneyland_Paris
40959,134097992,4,2012-7,Singapore,Disneyland_Paris
40960,134073784,2,2012-7,Canada,Disneyland_Paris
40961,134051509,4,2012-7,Brazil,Disneyland_Paris
40962,134033573,2,2012-6,United Kingdom,Disneyland_Paris
40963,134020310,1,2012-7,United Kingdom,Disneyland_Paris
40964,134007917,4,missing,Australia,Disneyland_Paris
40965,133998773,4,2012-6,Australia,Disneyland_Paris
40966,133996172,5,2012-6,Romania,Disneyland_Paris
40967,133980895,5,2012-6,Ireland,Disneyland_Paris
40968,133973096,4,2012-7,United Kingdom,Disneyland_Paris
40969,133956780,4,2012-6,Singapore,Disneyland_Paris
40970,133907126,4,2012-6,United Kingdom,Disneyland_Paris
40971,133905436,2,2012-7,United States,Disneyland_Paris
40972,133897343,5,2012-6,United Kingdom,Disneyland_Paris
40973,133888283,5,2012-7,Malta,Disneyland_Paris
40974,133878674,2,2011-8,United Kingdom,Disneyland_Paris
40975,133872846,4,2012-7,United States,Disneyland_Paris
40976,133858816,3,2012-6,Canada,Disneyland_Paris
40977,133857868,2,2012-6,Canada,Disneyland_Paris
40978,133845687,3,2012-7,Uganda,Disneyland_Paris
40979,133829973,3,2012-6,United Kingdom,Disneyland_Paris
40980,133826256,4,2012-6,India,Disneyland_Paris
40981,133824178,1,2012-7,United Kingdom,Disneyland_Paris
40982,133819596,4,2012-6,Malta,Disneyland_Paris
40983,133818096,5,2012-7,United Kingdom,Disneyland_Paris
40984,133787978,5,2012-7,United Kingdom,Disneyland_Paris
40985,133775943,5,2012-6,Turkey,Disneyland_Paris
40986,133765973,5,2012-6,United Kingdom,Disneyland_Paris
40987,133749896,1,2012-6,Israel,Disneyland_Paris
40988,133716941,5,2012-6,Mexico,Disneyland_Paris
40989,133696103,4,2012-7,South Africa,Disneyland_Paris
40990,133680022,4,2011-10,United Kingdom,Disneyland_Paris
40991,133672147,4,2012-3,United Kingdom,Disneyland_Paris
40992,133649329,4,2012-6,United States,Disneyland_Paris
40993,133585627,3,2012-6,United Kingdom,Disneyland_Paris
40994,133571942,5,2012-6,Indonesia,Disneyland_Paris
40995,133563232,3,2012-5,Australia,Disneyland_Paris
40996,133527092,3,2011-8,United Kingdom,Disneyland_Paris
40997,133502228,5,2012-7,United Kingdom,Disneyland_Paris
40998,133501267,5,2011-8,United Kingdom,Disneyland_Paris
40999,133493283,3,2012-7,United Kingdom,Disneyland_Paris
41000,133461564,5,2011-9,Greece,Disneyland_Paris
41001,133455876,3,2012-6,United Kingdom,Disneyland_Paris
41002,133451219,4,2012-6,United States,Disneyland_Paris
41003,133440173,5,2012-6,United Kingdom,Disneyland_Paris
41004,133434942,5,2012-5,Czechia,Disneyland_Paris
41005,133434857,3,2012-6,United States,Disneyland_Paris
41006,133432589,5,2012-6,Saudi Arabia,Disneyland_Paris
41007,133418337,4,2012-7,United Kingdom,Disneyland_Paris
41008,133411688,4,2012-5,United Kingdom,Disneyland_Paris
41009,133410600,3,2012-6,United States,Disneyland_Paris
41010,133389755,4,2011-9,Malta,Disneyland_Paris
41011,133367789,3,2012-6,United Kingdom,Disneyland_Paris
41012,133367539,5,2012-6,United Kingdom,Disneyland_Paris
41013,133365451,5,2012-7,United Arab Emirates,Disneyland_Paris
41014,133311173,5,2012-6,Ireland,Disneyland_Paris
41015,133303968,3,2012-7,Israel,Disneyland_Paris
41016,133292893,5,2011-12,United Kingdom,Disneyland_Paris
41017,133277224,5,2012-6,India,Disneyland_Paris
41018,133271176,5,2012-7,United Kingdom,Disneyland_Paris
41019,133270491,1,2012-6,Ireland,Disneyland_Paris
41020,133249196,4,2012-5,United Arab Emirates,Disneyland_Paris
41021,133244416,3,2011-8,Jersey,Disneyland_Paris
41022,133240455,4,2012-6,United Kingdom,Disneyland_Paris
41023,133227192,5,2012-6,United Kingdom,Disneyland_Paris
41024,133172722,2,2012-6,United Kingdom,Disneyland_Paris
41025,133170171,5,2012-6,Saudi Arabia,Disneyland_Paris
41026,133156494,5,2012-6,United Kingdom,Disneyland_Paris
41027,133147101,5,2012-6,Romania,Disneyland_Paris
41028,133146461,3,2012-6,United Kingdom,Disneyland_Paris
41029,133094251,5,2012-6,Romania,Disneyland_Paris
41030,133050176,4,2012-6,France,Disneyland_Paris
41031,133046307,1,missing,Australia,Disneyland_Paris
41032,133026185,3,2012-6,United Kingdom,Disneyland_Paris
41033,133020782,2,2012-6,Ireland,Disneyland_Paris
41034,133015129,5,2012-6,United Kingdom,Disneyland_Paris
41035,132956808,5,missing,United States,Disneyland_Paris
41036,132948270,5,2012-6,Australia,Disneyland_Paris
41037,132940596,5,2011-9,Malta,Disneyland_Paris
41038,132933264,5,2012-6,Singapore,Disneyland_Paris
41039,132931572,5,2011-7,Norway,Disneyland_Paris
41040,132872128,5,2012-6,United Kingdom,Disneyland_Paris
41041,132864385,5,2011-7,United Kingdom,Disneyland_Paris
41042,132846258,5,2012-6,Malta,Disneyland_Paris
41043,132839252,2,2012-6,United States,Disneyland_Paris
41044,132805453,5,2012-4,United Kingdom,Disneyland_Paris
41045,132803193,5,2011-12,Canada,Disneyland_Paris
41046,132802938,4,2012-6,United Kingdom,Disneyland_Paris
41047,132793651,4,2012-6,United Kingdom,Disneyland_Paris
41048,132765564,5,missing,United Kingdom,Disneyland_Paris
41049,132729126,5,2012-6,United Kingdom,Disneyland_Paris
41050,132711794,3,2012-6,Singapore,Disneyland_Paris
41051,132710598,3,2012-6,United Kingdom,Disneyland_Paris
41052,132710379,3,2012-6,United Kingdom,Disneyland_Paris
41053,132667192,5,2012-6,United Kingdom,Disneyland_Paris
41054,132658831,5,missing,Singapore,Disneyland_Paris
41055,132658361,4,2012-6,United Kingdom,Disneyland_Paris
41056,132639189,3,2012-6,United Kingdom,Disneyland_Paris
41057,132630314,5,2012-5,India,Disneyland_Paris
41058,132591552,1,2012-6,United States,Disneyland_Paris
41059,132579748,3,2012-6,United Kingdom,Disneyland_Paris
41060,132556067,3,2012-6,United States,Disneyland_Paris
41061,132555504,1,2012-6,United Kingdom,Disneyland_Paris
41062,132554334,5,2012-6,United Kingdom,Disneyland_Paris
41063,132540624,5,2011-8,United Kingdom,Disneyland_Paris
41064,132518718,4,2012-6,United Kingdom,Disneyland_Paris
41065,132516525,2,2012-6,United Kingdom,Disneyland_Paris
41066,132479036,4,2012-6,United Kingdom,Disneyland_Paris
41067,132473395,4,2012-6,Sri Lanka,Disneyland_Paris
41068,132464421,5,2012-5,United Kingdom,Disneyland_Paris
41069,132461734,5,2011-10,United Kingdom,Disneyland_Paris
41070,132442010,5,2012-6,United Kingdom,Disneyland_Paris
41071,132422402,5,2012-4,United Kingdom,Disneyland_Paris
41072,132399961,5,2012-6,United Kingdom,Disneyland_Paris
41073,132385757,3,2012-6,United States,Disneyland_Paris
41074,132383301,3,2012-6,United Kingdom,Disneyland_Paris
41075,132356580,4,2011-10,Australia,Disneyland_Paris
41076,132330826,4,2012-6,Greece,Disneyland_Paris
41077,132313523,1,2012-6,United States,Disneyland_Paris
41078,132301573,4,2012-6,United Kingdom,Disneyland_Paris
41079,132291348,2,2012-6,United Kingdom,Disneyland_Paris
41080,132289847,3,2012-5,Philippines,Disneyland_Paris
41081,132261854,4,2012-3,United Kingdom,Disneyland_Paris
41082,132236531,3,2012-6,United Kingdom,Disneyland_Paris
41083,132235225,5,2012-6,United Kingdom,Disneyland_Paris
41084,132234221,4,2012-6,United Kingdom,Disneyland_Paris
41085,132225522,5,2012-5,Australia,Disneyland_Paris
41086,132225061,5,2011-7,United Kingdom,Disneyland_Paris
41087,132216938,2,2012-6,United States,Disneyland_Paris
41088,132215783,3,2012-5,Belgium,Disneyland_Paris
41089,132211999,4,2012-6,India,Disneyland_Paris
41090,132207734,5,2012-6,United Kingdom,Disneyland_Paris
41091,132201905,2,2012-5,Australia,Disneyland_Paris
41092,132194520,3,2012-5,Netherlands,Disneyland_Paris
41093,132165634,5,2012-2,Egypt,Disneyland_Paris
41094,132162721,3,2012-6,United Kingdom,Disneyland_Paris
41095,132156269,5,2012-6,United Kingdom,Disneyland_Paris
41096,132140722,2,2012-6,Guernsey,Disneyland_Paris
41097,132124324,4,2012-6,United Kingdom,Disneyland_Paris
41098,132117396,4,2012-6,United Kingdom,Disneyland_Paris
41099,132106615,5,2012-6,United Kingdom,Disneyland_Paris
41100,132093796,3,2012-5,Philippines,Disneyland_Paris
41101,132090542,5,2012-6,United Kingdom,Disneyland_Paris
41102,132081575,4,2012-6,Germany,Disneyland_Paris
41103,132061282,4,2011-7,United States,Disneyland_Paris
41104,132058941,2,2012-6,United Kingdom,Disneyland_Paris
41105,132058518,3,2012-5,United Kingdom,Disneyland_Paris
41106,132049094,5,2012-6,United Kingdom,Disneyland_Paris
41107,132043054,1,2012-6,United Kingdom,Disneyland_Paris
41108,132013162,4,2012-4,United Kingdom,Disneyland_Paris
41109,132004793,1,2012-6,United States,Disneyland_Paris
41110,132000552,3,2012-6,United Kingdom,Disneyland_Paris
41111,131981394,4,2012-3,United Kingdom,Disneyland_Paris
41112,131978105,4,2012-5,United Kingdom,Disneyland_Paris
41113,131948754,3,2012-6,United Kingdom,Disneyland_Paris
41114,131948115,5,2011-7,United Kingdom,Disneyland_Paris
41115,131946212,4,2012-3,United Kingdom,Disneyland_Paris
41116,131945282,4,2012-6,Belgium,Disneyland_Paris
41117,131915185,5,2012-5,Romania,Disneyland_Paris
41118,131910062,5,2012-6,United Kingdom,Disneyland_Paris
41119,131885362,5,2012-6,United Kingdom,Disneyland_Paris
